ID,Language_ID,Parameter_ID,Value,Code_ID,Comment,Source,Value_in_Source
7868,Tupinamba,m_u006D,m,,,moore1993c,m
7869,Tupinamba,n_u006E,n,,,moore1993c,n
7870,Tupinamba,n_u0272,ɲ,,,moore1993c,ɲ
7871,Tupinamba,j_u006A,j,,,moore1993c,j
7872,Tupinamba,w_u0077,w,,,moore1993c,w
7873,Tupinamba,r_u027E,ɾ,,,moore1993c,ɾ
7874,Tupinamba,i_u0069,i,,,moore1993c,i
7875,Tupinamba,i_u0069u0303,ĩ,,,moore1993c,ĩ
7876,Tupinamba,i_u0268,ɨ,,,moore1993c,ɨ
7877,Tupinamba,i_u0268u0303,ɨ̃,,,moore1993c,ɨ̃
7878,Tupinamba,u_u0075,u,,,moore1993c,u
7879,Tupinamba,u_u0075u0303,ũ,,,moore1993c,ũ
7880,Tupinamba,e_u0065,e,,,moore1993c,e
7881,Tupinamba,e_u0065u0303,ẽ,,,moore1993c,ẽ
7882,Tupinamba,o_u006F,o,,,moore1993c,o
7883,Tupinamba,o_u006Fu0303,õ,,,moore1993c,õ
7884,Tupinamba,a_u0061,a,,,moore1993c,a
7885,Tupinamba,a_u0061u0303,ã,,,moore1993c,ã
7886,Tuyuca,p_u0070,p,,,barnes1976a,p
7887,Tuyuca,t_u0074,t,,,barnes1976a,t
7888,Tuyuca,k_u006B,k,,,barnes1976a,k
7889,Tuyuca,b_u0062,b,,,barnes1976a,b
7890,Tuyuca,d_u0064,d,,,barnes1976a,d
7891,Tuyuca,g_u0261,ɡ,,,barnes1976a,ɡ
7892,Tuyuca,s_u0073,s,,,barnes1976a,s
7893,Tuyuca,h_u0068,h,,,barnes1976a,h
7894,Tuyuca,j_u006A,j,,,barnes1976a,j
7895,Tuyuca,w_u0077,w,,,barnes1976a,w
7896,Tuyuca,r_u027E,ɾ,,,barnes1976a,ɾ
7897,Tuyuca,i_u0069,i,,,barnes1976a,i
7898,Tuyuca,i_u0268,ɨ,,,barnes1976a,ɨ
7899,Tuyuca,u_u0075,u,,,barnes1976a,u
7900,Tuyuca,e_u0065,e,,,barnes1976a,e
7901,Tuyuca,o_u006F,o,,,barnes1976a,o
7902,Tuyuca,a_u0061,a,,,barnes1976a,a
7903,Umotina,p_u0070,p,,,lima1995a,p
7904,Umotina,t_u0074,t,,,lima1995a,t
7905,Umotina,k_u006B,k,,,lima1995a,k
7906,Umotina,z_u007A,z,,,lima1995a,z
7907,Umotina,s_u0283,ʃ,,,lima1995a,ʃ
7908,Umotina,z_u0292,ʒ,,,lima1995a,ʒ
7909,Umotina,m_u006D,m,,,lima1995a,m
7910,Umotina,n_u006E,n,,,lima1995a,n
7911,Umotina,j_u006A,j,,,lima1995a,j
7912,Umotina,w_u0077,w,,,lima1995a,w
7913,Umotina,r_u027E,ɾ,,,lima1995a,ɾ
7914,Umotina,l_u006C,l,,,lima1995a,l
7915,Umotina,i_u0069,i,,,lima1995a,i
7916,Umotina,i_u0268,ɨ,,,lima1995a,ɨ
7917,Umotina,u_u0075,u,,,lima1995a,u
7918,Umotina,e_u0065,e,,,lima1995a,e
7919,Umotina,o_u006F,o,,,lima1995a,o
7920,Umotina,e_u025B,ɛ,,,lima1995a,ɛ
7921,Umotina,o_u0254,ɔ,,,lima1995a,ɔ
7922,Umotina,a_u0061,a,,,lima1995a,a
7923,Urarina,t_u0074,t,,,olawsky2006a,t
7924,Urarina,tc_u0074u0255,tɕ,,,olawsky2006a,tɕ
7925,Urarina,k_u006B,k,,,olawsky2006a,k
7926,Urarina,kw_u006Bu02B7,kʷ,,,olawsky2006a,kʷ
7927,Urarina,b_u0062,b,,,olawsky2006a,b
7928,Urarina,d_u0064,d,,,olawsky2006a,d
7929,Urarina,s_u0073,s,,,olawsky2006a,s
7930,Urarina,s_u0283,ʃ,,,olawsky2006a,ʃ
7931,Urarina,hj_u0068u02B2,hʲ,,,olawsky2006a,hʲ
7932,Urarina,fw_u0066u02B7,fʷ,,,olawsky2006a,fʷ
7933,Urarina,h_u0068,h,,,olawsky2006a,h
7934,Urarina,m_u006D,m,,,olawsky2006a,m
7935,Urarina,n_u006E,n,,,olawsky2006a,n
7936,Urarina,n_u0272,ɲ,,,olawsky2006a,ɲ
7937,Urarina,r_u027D,ɽ,,,olawsky2006a,ɽ
7938,Urarina,l_u006C,l,,,olawsky2006a,l
7939,Urarina,i_u0069,i,,,olawsky2006a,i
7940,Urarina,i_u0069u0303,ĩ,,,olawsky2006a,ĩ
7941,Urarina,i_u0069u02D0,iː,,,olawsky2006a,iː
7942,Urarina,i_u0069u0303u02D0,ĩː,,,olawsky2006a,ĩː
7943,Urarina,i_u0268,ɨ,,,olawsky2006a,ɨ
7944,Urarina,i_u0268u0303,ɨ̃,,,olawsky2006a,ɨ̃
7945,Urarina,i_u0268u02D0,ɨː,,,olawsky2006a,ɨː
7946,Urarina,i_u0268u0303u02D0,ɨ̃ː,,,olawsky2006a,ɨ̃ː
7947,Urarina,u_u0075,u,,,olawsky2006a,u
7948,Urarina,u_u0075u0303,ũ,,,olawsky2006a,ũ
7949,Urarina,u_u0075u02D0,uː,,,olawsky2006a,uː
7950,Urarina,u_u0075u0303u02D0,ũː,,,olawsky2006a,ũː
7951,Urarina,e_u0065,e,,,olawsky2006a,e
7952,Urarina,e_u0065u0303,ẽ,,,olawsky2006a,ẽ
7953,Urarina,e_u0065u02D0,eː,,,olawsky2006a,eː
7954,Urarina,e_u0065u0303u02D0,ẽː,,,olawsky2006a,ẽː
7955,Urarina,a_u0061,a,,,olawsky2006a,a
7956,Urarina,a_u0061u0303,ã,,,olawsky2006a,ã
7957,Urarina,a_u0061u02D0,aː,,,olawsky2006a,aː
7958,Urarina,a_u0061u0303u02D0,ãː,,,olawsky2006a,ãː
7959,Uru,ph_u0070u02B0,pʰ,,,muysken2000a,pʰ
7960,Uru,th_u0074u02B0,tʰ,,,muysken2000a,tʰ
7961,Uru,kh_u006Bu02B0,kʰ,,,muysken2000a,kʰ
7962,Uru,qh_u0071u02B0,qʰ,,,muysken2000a,qʰ
7963,Uru,p_u0070u02BC,pʼ,,,muysken2000a,pʼ
7964,Uru,t_u0074u02BC,tʼ,,,muysken2000a,tʼ
7965,Uru,k_u006Bu02BC,kʼ,,,muysken2000a,kʼ
7966,Uru,q_u0071u02BC,qʼ,,,muysken2000a,qʼ
7967,Uru,p_u0070,p,,,muysken2000a,p
7968,Uru,t_u0074,t,,,muysken2000a,t
7969,Uru,tw_u0074u02B7,tʷ,,,muysken2000a,tʷ
7970,Uru,k_u006B,k,,,muysken2000a,k
7971,Uru,kw_u006Bu02B7,kʷ,,,muysken2000a,kʷ
7972,Uru,k_u006Bu032A,k̪,,,muysken2000a,k̪
7973,Uru,q_u0071,q,,,muysken2000a,q
7974,Uru,ts_u0074u0073,ts,,,muysken2000a,ts
7975,Uru,ts_u0074u0283,tʃ,,,muysken2000a,tʃ
7976,Uru,s_u0073,s,,,muysken2000a,s
7977,Uru,x_u0078,x,,,muysken2000a,x
7978,Uru,h_u0068,h,,,muysken2000a,h
7979,Uru,m_u006D,m,,,muysken2000a,m
7980,Uru,n_u006E,n,,,muysken2000a,n
7981,Uru,j_u006A,j,,,muysken2000a,j
7982,Uru,w_u0077,w,,,muysken2000a,w
7983,Uru,l_u006C,l,,,muysken2000a,l
7984,Uru,y_u028E,ʎ,,,muysken2000a,ʎ
7985,Uru,i_u0069,i,,,muysken2000a,i
7986,Uru,i_u0069u02D0,iː,,,muysken2000a,iː
7987,Uru,u_u0075,u,,,muysken2000a,u
7988,Uru,u_u0075u02D0,uː,,,muysken2000a,uː
7989,Uru,e_u0065,e,,,muysken2000a,e
7990,Uru,e_u0065u02D0,eː,,,muysken2000a,eː
7991,Uru,o_u006F,o,,,muysken2000a,o
7992,Uru,o_u006Fu02D0,oː,,,muysken2000a,oː
7993,Uru,a_u0061,a,,,muysken2000a,a
7994,Uru,a_u0061u02D0,aː,,,muysken2000a,aː
7995,UruEuWauWau,p_u0070,p,,,sampaio1998b,p
7996,UruEuWauWau,t_u0074,t,,,sampaio1998b,t
7997,UruEuWauWau,ts_u0074u0283,tʃ,,,sampaio1998b,tʃ
7998,UruEuWauWau,k_u006B,k,,,sampaio1998b,k
7999,UruEuWauWau,kw_u006Bu02B7,kʷ,,,sampaio1998b,kʷ
8000,UruEuWauWau,_u0294,ʔ,,,sampaio1998b,ʔ
8001,UruEuWauWau,b_u03B2,β,,,sampaio1998b,β
8002,UruEuWauWau,h_u0068,h,,,sampaio1998b,h
8003,UruEuWauWau,m_u006D,m,,,sampaio1998b,m
8004,UruEuWauWau,n_u006E,n,,,sampaio1998b,n
8005,UruEuWauWau,n_u0272,ɲ,,,sampaio1998b,ɲ
8006,UruEuWauWau,ng_u014B,ŋ,,,sampaio1998b,ŋ
8007,UruEuWauWau,ngw_u014Bu02B7,ŋʷ,,,sampaio1998b,ŋʷ
8008,UruEuWauWau,r_u027E,ɾ,,,sampaio1998b,ɾ
8009,UruEuWauWau,i_u0069,i,,,sampaio1998b,i
8010,UruEuWauWau,i_u0069u0303,ĩ,,,sampaio1998b,ĩ
8011,UruEuWauWau,i_u0268,ɨ,,,sampaio1998b,ɨ
8012,UruEuWauWau,i_u0268u0303,ɨ̃,,,sampaio1998b,ɨ̃
8013,UruEuWauWau,u_u0075,u,,,sampaio1998b,u
8014,UruEuWauWau,u_u0075u0303,ũ,,,sampaio1998b,ũ
8015,UruEuWauWau,e_u0065,e,,,sampaio1998b,e
8016,UruEuWauWau,e_u0065u0303,ẽ,,,sampaio1998b,ẽ
8017,UruEuWauWau,o_u006F,o,,,sampaio1998b,o
8018,UruEuWauWau,o_u006Fu0303,õ,,,sampaio1998b,õ
8019,UruEuWauWau,a_u0061,a,,,sampaio1998b,a
8020,UruEuWauWau,a_u0061u0303,ã,,,sampaio1998b,ã
8021,Vilela,p_u0070u02BC,pʼ,,,barros2001a,pʼ
8022,Vilela,t_u0074u02BC,tʼ,,,barros2001a,tʼ
8023,Vilela,ts_u0074u0283u02BC,tʃʼ,,,barros2001a,tʃʼ
8024,Vilela,k_u006Bu02BC,kʼ,,,barros2001a,kʼ
8025,Vilela,q_u0071u02BC,qʼ,,,barros2001a,qʼ
8026,Vilela,p_u0070,p,,,barros2001a,p
8027,Vilela,b_u0062,b,,,barros2001a,b
8028,Vilela,t_u0074,t,,,barros2001a,t
8029,Vilela,d_u0064,d,,,barros2001a,d
8030,Vilela,ts_u0074u0283,tʃ,,,barros2001a,tʃ
8031,Vilela,k_u006B,k,,,barros2001a,k
8032,Vilela,g_u0261,ɡ,,,barros2001a,ɡ
8033,Vilela,q_u0071,q,,,barros2001a,q
8034,Vilela,g_u0262,ɢ,,,barros2001a,ɢ
8035,Vilela,_u0294,ʔ,,,barros2001a,ʔ
8036,Vilela,s_u0073,s,,,barros2001a,s
8037,Vilela,h_u0068,h,,,barros2001a,h
8038,Vilela,m_u006D,m,,,barros2001a,m
8039,Vilela,n_u006E,n,,,barros2001a,n
8040,Vilela,j_u006A,j,,,barros2001a,j
8041,Vilela,w_u0077,w,,,barros2001a,w
8042,Vilela,r_u027E,ɾ,,,barros2001a,ɾ
8043,Vilela,l_u026C,ɬ,,,barros2001a,ɬ
8044,Vilela,l_u006C,l,,,barros2001a,l
8045,Vilela,i_u0069,i,,,barros2001a,i
8046,Vilela,u_u0075,u,,,barros2001a,u
8047,Vilela,e_u0065,e,,,barros2001a,e
8048,Vilela,o_u006F,o,,,barros2001a,o
8049,Vilela,a_u0061,a,,,barros2001a,a
8050,Waimaha,p_u0070,p,,,stolte1976a,p
8051,Waimaha,t_u0074,t,,,stolte1976a,t
8052,Waimaha,k_u006B,k,,,stolte1976a,k
8053,Waimaha,b_u0062,b,,,stolte1976a,b
8054,Waimaha,d_u0064,d,,,stolte1976a,d
8055,Waimaha,g_u0261,ɡ,,,stolte1976a,ɡ
8056,Waimaha,h_u0068,h,,,stolte1976a,h
8057,Waimaha,j_u006A,j,,,stolte1976a,j
8058,Waimaha,w_u0077,w,,,stolte1976a,w
8059,Waimaha,r_u027E,ɾ,,,stolte1976a,ɾ
8060,Waimaha,i_u0069,i,,,stolte1976a,i
8061,Waimaha,i_u0069u0303,ĩ,,,stolte1976a,ĩ
8062,Waimaha,i_u0268,ɨ,,,stolte1976a,ɨ
8063,Waimaha,i_u0268u0303,ɨ̃,,,stolte1976a,ɨ̃
8064,Waimaha,u_u0075,u,,,stolte1976a,u
8065,Waimaha,u_u0075u0303,ũ,,,stolte1976a,ũ
8066,Waimaha,e_u0065,e,,,stolte1976a,e
8067,Waimaha,e_u0065u0303,ẽ,,,stolte1976a,ẽ
8068,Waimaha,o_u006F,o,,,stolte1976a,o
8069,Waimaha,o_u006Fu0303,õ,,,stolte1976a,õ
8070,Waimaha,a_u0061,a,,,stolte1976a,a
8071,Waimaha,a_u0061u0303,ã,,,stolte1976a,ã
8072,WaimiriA,p_u0070,p,,,bruno2003a,p
8073,WaimiriA,t_u0074,t,,,bruno2003a,t
8074,WaimiriA,ts_u0074u0283,tʃ,,,bruno2003a,tʃ
8075,WaimiriA,_u0294,ʔ,,,bruno2003a,ʔ
8076,WaimiriA,b_u0062,b,,,bruno2003a,b
8077,WaimiriA,d_u0064,d,,,bruno2003a,d
8078,WaimiriA,dz_u0064u0292,dʒ,,,bruno2003a,dʒ
8079,WaimiriA,s_u0073,s,,,bruno2003a,s
8080,WaimiriA,s_u0283,ʃ,,,bruno2003a,ʃ
8081,WaimiriA,h_u0068,h,,,bruno2003a,h
8082,WaimiriA,m_u006D,m,,,bruno2003a,m
8083,WaimiriA,n_u006E,n,,,bruno2003a,n
8084,WaimiriA,n_u0272,ɲ,,,bruno2003a,ɲ
8085,WaimiriA,j_u006A,j,,,bruno2003a,j
8086,WaimiriA,w_u0077,w,,,bruno2003a,w
8087,WaimiriA,r_u027E,ɾ,,,bruno2003a,ɾ
8088,WaimiriA,i_u0069,i,,,bruno2003a,i
8089,WaimiriA,i_u0268,ɨ,,,bruno2003a,ɨ
8090,WaimiriA,i_u0268u02D0,ɨː,,,bruno2003a,ɨː
8091,WaimiriA,u_u0075,u,,,bruno2003a,u
8092,WaimiriA,e_u0065,e,,,bruno2003a,e
8093,WaimiriA,e_u0065u02D0,eː,,,bruno2003a,eː
8094,WaimiriA,o_u006F,o,,,bruno2003a,o
8095,WaimiriA,o_u006Fu02D0,oː,,,bruno2003a,oː
8096,WaimiriA,e_u025B,ɛ,,,bruno2003a,ɛ
8097,WaimiriA,a_u0061,a,,,bruno2003a,a
8098,WaimiriA,a_u0061u02D0,aː,,,bruno2003a,aː
8099,Waiwai,t_u0074,t,,,hawkins1998a,t
8100,Waiwai,ts_u0074u0283,tʃ,,,hawkins1998a,tʃ
8101,Waiwai,k_u006B,k,,,hawkins1998a,k
8102,Waiwai,f_u0278,ɸ,,,hawkins1998a,ɸ
8103,Waiwai,s_u0073,s,,,hawkins1998a,s
8104,Waiwai,s_u0283,ʃ,,,hawkins1998a,ʃ
8105,Waiwai,h_u0068,h,,,hawkins1998a,h
8106,Waiwai,m_u006D,m,,,hawkins1998a,m
8107,Waiwai,n_u006E,n,,,hawkins1998a,n
8108,Waiwai,n_u0272,ɲ,,,hawkins1998a,ɲ
8109,Waiwai,j_u006A,j,,,hawkins1998a,j
8110,Waiwai,w_u0077,w,,,hawkins1998a,w
8111,Waiwai,r_u027E,ɾ,,,hawkins1998a,ɾ
8112,Waiwai,r_u027A,ɺ,,,hawkins1998a,ɺ
8113,Waiwai,i_u0069,i,,,hawkins1998a,i
8114,Waiwai,i_u0268,ɨ,,,hawkins1998a,ɨ
8115,Waiwai,u_u0075,u,,,hawkins1998a,u
8116,Waiwai,e_u0065,e,,,hawkins1998a,e
8117,Waiwai,o_u006F,o,,,hawkins1998a,o
8118,Waiwai,a_u0061,a,,,hawkins1998a,a
8119,Waorani,p_u0070,p,,,saint1962a,p
8120,Waorani,t_u0074,t,,,saint1962a,t
8121,Waorani,k_u006B,k,,,saint1962a,k
8122,Waorani,b_u0062,b,,,saint1962a,b
8123,Waorani,d_u0064,d,,,saint1962a,d
8124,Waorani,g_u0261,ɡ,,,saint1962a,ɡ
8125,Waorani,m_u006D,m,,,saint1962a,m
8126,Waorani,n_u006E,n,,,saint1962a,n
8127,Waorani,n_u0272,ɲ,,,saint1962a,ɲ
8128,Waorani,ng_u014B,ŋ,,,saint1962a,ŋ
8129,Waorani,j_u006A,j,,,saint1962a,j
8130,Waorani,w_u0077,w,,,saint1962a,w
8131,Waorani,i_u0069,i,,,saint1962a,i
8132,Waorani,i_u0069u0303,ĩ,,,saint1962a,ĩ
8133,Waorani,i_u0069u02D0,iː,,,saint1962a,iː
8134,Waorani,i_u0069u0303u02D0,ĩː,,,saint1962a,ĩː
8135,Waorani,e_u0065,e,,,saint1962a,e
8136,Waorani,e_u0065u0303,ẽ,,,saint1962a,ẽ
8137,Waorani,e_u0065u02D0,eː,,,saint1962a,eː
8138,Waorani,e_u0065u0303u02D0,ẽː,,,saint1962a,ẽː
8139,Waorani,o_u006F,o,,,saint1962a,o
8140,Waorani,o_u006Fu0303,õ,,,saint1962a,õ
8141,Waorani,o_u006Fu02D0,oː,,,saint1962a,oː
8142,Waorani,o_u006Fu0303u02D0,õː,,,saint1962a,õː
8143,Waorani,ae_u00E6,æ,,,saint1962a,æ
8144,Waorani,ae_u00E6u0303,æ̃,,,saint1962a,æ̃
8145,Waorani,ae_u00E6u02D0,æː,,,saint1962a,æː
8146,Waorani,ae_u00E6u0303u02D0,æ̃ː,,,saint1962a,æ̃ː
8147,Waorani,a_u0061,a,,,saint1962a,a
8148,Waorani,a_u0061u0303,ã,,,saint1962a,ã
8149,Waorani,a_u0061u02D0,aː,,,saint1962a,aː
8150,Waorani,a_u0061u0303u02D0,ãː,,,saint1962a,ãː
8151,Wapichana,p_u0070,p,,,ferreira-b,p
8152,Wapichana,t_u0074,t,,,ferreira-b,t
8153,Wapichana,ts_u0074u0283,tʃ,,,ferreira-b,tʃ
8154,Wapichana,k_u006B,k,,,ferreira-b,k
8155,Wapichana,_u0294,ʔ,,,ferreira-b,ʔ
8156,Wapichana,b_u0062,b,,,ferreira-b,b
8157,Wapichana,d_u0064,d,,,ferreira-b,d
8158,Wapichana,d_u0256,ɖ,,,ferreira-b,ɖ
8159,Wapichana,g_u0261,ɡ,,,ferreira-b,ɡ
8160,Wapichana,s_u0073,s,,,ferreira-b,s
8161,Wapichana,s_u0283,ʃ,,,ferreira-b,ʃ
8162,Wapichana,z_u0290,ʐ,,,ferreira-b,ʐ
8163,Wapichana,m_u006D,m,,,ferreira-b,m
8164,Wapichana,n_u006E,n,,,ferreira-b,n
8165,Wapichana,n_u0272,ɲ,,,ferreira-b,ɲ
8166,Wapichana,j_u006A,j,,,ferreira-b,j
8167,Wapichana,w_u0077,w,,,ferreira-b,w
8168,Wapichana,r_u027D,ɽ,,,ferreira-b,ɽ
8169,Wapichana,i_u0069,i,,,ferreira-b,i
8170,Wapichana,i_u0268,ɨ,,,ferreira-b,ɨ
8171,Wapichana,u_u0075,u,,,ferreira-b,u
8172,Wapichana,a_u0061,a,,,ferreira-b,a
8173,Warao,p_u0070,p,,,romero-figueroa1997a,p
8174,Warao,t_u0074,t,,,romero-figueroa1997a,t
8175,Warao,k_u006B,k,,,romero-figueroa1997a,k
8176,Warao,kw_u006Bu02B7,kʷ,,,romero-figueroa1997a,kʷ
8177,Warao,s_u0073,s,,,romero-figueroa1997a,s
8178,Warao,h_u0068,h,,,romero-figueroa1997a,h
8179,Warao,m_u006D,m,,,romero-figueroa1997a,m
8180,Warao,n_u006E,n,,,romero-figueroa1997a,n
8181,Warao,j_u006A,j,,,romero-figueroa1997a,j
8182,Warao,w_u0077,w,,,romero-figueroa1997a,w
8183,Warao,r_u027E,ɾ,,,romero-figueroa1997a,ɾ
8184,Warao,i_u0069,i,,,romero-figueroa1997a,i
8185,Warao,u_u0075,u,,,romero-figueroa1997a,u
8186,Warao,e_u0065,e,,,romero-figueroa1997a,e
8187,Warao,o_u006F,o,,,romero-figueroa1997a,o
8188,Warao,a_u0061,a,,,romero-figueroa1997a,a
8189,Warekena,p_u0070,p,,,aikhenvald1998a,p
8190,Warekena,t_u0074,t,,,aikhenvald1998a,t
8191,Warekena,k_u006B,k,,,aikhenvald1998a,k
8192,Warekena,b_u0062,b,,,aikhenvald1998a,b
8193,Warekena,d_u0064,d,,,aikhenvald1998a,d
8194,Warekena,dz_u0064u0292,dʒ,,,aikhenvald1998a,dʒ
8195,Warekena,g_u0261,ɡ,,,aikhenvald1998a,ɡ
8196,Warekena,ts_u0074u0073,ts,,,aikhenvald1998a,ts
8197,Warekena,ts_u0074u0283,tʃ,,,aikhenvald1998a,tʃ
8198,Warekena,s_u0283,ʃ,,,aikhenvald1998a,ʃ
8199,Warekena,h_u0068,h,,,aikhenvald1998a,h
8200,Warekena,m_u006D,m,,,aikhenvald1998a,m
8201,Warekena,n_u006E,n,,,aikhenvald1998a,n
8202,Warekena,n_u0272,ɲ,,,aikhenvald1998a,ɲ
8203,Warekena,j_u006A,j,,,aikhenvald1998a,j
8204,Warekena,w_u0077,w,,,aikhenvald1998a,w
8205,Warekena,r_u027A,ɺ,,,aikhenvald1998a,ɺ
8206,Warekena,i_u0069,i,,,aikhenvald1998a,i
8207,Warekena,i_u0069u02D0,iː,,,aikhenvald1998a,iː
8208,Warekena,u_u0075,u,,,aikhenvald1998a,u
8209,Warekena,u_u0075u02D0,uː,,,aikhenvald1998a,uː
8210,Warekena,e_u0065,e,,,aikhenvald1998a,e
8211,Warekena,e_u0065u02D0,eː,,,aikhenvald1998a,eː
8212,Warekena,a_u0061,a,,,aikhenvald1998a,a
8213,Warekena,a_u0061u02D0,aː,,,aikhenvald1998a,aː
8214,Wari,p_u0070,p,,,everett1997a,p
8215,Wari,t_u0074,t,,,everett1997a,t
8216,Wari,ts_u0074u0283,tʃ,,,everett1997a,tʃ
8217,Wari,k_u006B,k,,,everett1997a,k
8218,Wari,kw_u006Bu02B7,kʷ,,,everett1997a,kʷ
8219,Wari,_u0294,ʔ,,,everett1997a,ʔ
8220,Wari,hw_u0068u02B7,hʷ,,,everett1997a,hʷ
8221,Wari,h_u0068,h,,,everett1997a,h
8222,Wari,m_u006D,m,,,everett1997a,m
8223,Wari,m_u006Du0330,m̰,,,everett1997a,m̰
8224,Wari,n_u006E,n,,,everett1997a,n
8225,Wari,n_u006Eu0330,n̰,,,everett1997a,n̰
8226,Wari,j_u006A,j,,,everett1997a,j
8227,Wari,w_u0077,w,,,everett1997a,w
8228,Wari,r_u027E,ɾ,,,everett1997a,ɾ
8229,Wari,i_u0069,i,,,everett1997a,i
8230,Wari,y_u0079,y,,,everett1997a,y
8231,Wari,e_u0065,e,,,everett1997a,e
8232,Wari,o_u00F8,ø,,,everett1997a,ø
8233,Wari,o_u006F,o,,,everett1997a,o
8234,Wari,a_u0061,a,,,everett1997a,a
8235,Waura,p_u0070,p,,,richards1977a,p
8236,Waura,t_u0074,t,,,richards1977a,t
8237,Waura,tj_u0074u02B2,tʲ,,,richards1977a,tʲ
8238,Waura,k_u006B,k,,,richards1977a,k
8239,Waura,ts_u0074u0073,ts,,,richards1977a,ts
8240,Waura,b_u03B2,β,,,richards1977a,β
8241,Waura,s_u0073,s,,,richards1977a,s
8242,Waura,z_u0292,ʒ,,,richards1977a,ʒ
8243,Waura,g_u0263,ɣ,,,richards1977a,ɣ
8244,Waura,h_u0068,h,,,richards1977a,h
8245,Waura,n_u006E,n,,,richards1977a,n
8246,Waura,n_u0272,ɲ,,,richards1977a,ɲ
8247,Waura,j_u006A,j,,,richards1977a,j
8248,Waura,w_u0077,w,,,richards1977a,w
8249,Waura,r_u027E,ɾ,,,richards1977a,ɾ
8250,Waura,l_u006C,l,,,richards1977a,l
8251,Waura,i_u0069,i,,,richards1977a,i
8252,Waura,i_u0069u0303,ĩ,,,richards1977a,ĩ
8253,Waura,i_u0268,ɨ,,,richards1977a,ɨ
8254,Waura,i_u0268u0303,ɨ̃,,,richards1977a,ɨ̃
8255,Waura,u_u0075,u,,,richards1977a,u
8256,Waura,u_u0075u0303,ũ,,,richards1977a,ũ
8257,Waura,e_u0065,e,,,richards1977a,e
8258,Waura,e_u0065u0303,ẽ,,,richards1977a,ẽ
8259,Waura,a_u0061,a,,,richards1977a,a
8260,Waura,a_u0061u0303,ã,,,richards1977a,ã
8261,WayampiAJ,p_u0070,p,,,jensen1984a,p
8262,WayampiAJ,t_u0074,t,,,jensen1984a,t
8263,WayampiAJ,k_u006B,k,,,jensen1984a,k
8264,WayampiAJ,kw_u006Bu02B7,kʷ,,,jensen1984a,kʷ
8265,WayampiAJ,_u0294,ʔ,,,jensen1984a,ʔ
8266,WayampiAJ,s_u0073,s,,,jensen1984a,s
8267,WayampiAJ,h_u0068,h,,,jensen1984a,h
8268,WayampiAJ,m_u006D,m,,,jensen1984a,m
8269,WayampiAJ,n_u006E,n,,,jensen1984a,n
8270,WayampiAJ,ng_u014B,ŋ,,,jensen1984a,ŋ
8271,WayampiAJ,ngw_u014Bu02B7,ŋʷ,,,jensen1984a,ŋʷ
8272,WayampiAJ,j_u006A,j,,,jensen1984a,j
8273,WayampiAJ,w_u0077,w,,,jensen1984a,w
8274,WayampiAJ,r_u027E,ɾ,,,jensen1984a,ɾ
8275,WayampiAJ,i_u0069,i,,,jensen1984a,i
8276,WayampiAJ,i_u0069u0303,ĩ,,,jensen1984a,ĩ
8277,WayampiAJ,i_u0268,ɨ,,,jensen1984a,ɨ
8278,WayampiAJ,i_u0268u0303,ɨ̃,,,jensen1984a,ɨ̃
8279,WayampiAJ,u_u0075,u,,,jensen1984a,u
8280,WayampiAJ,u_u0075u0303,ũ,,,jensen1984a,ũ
8281,WayampiAJ,e_u0065,e,,,jensen1984a,e
8282,WayampiAJ,e_u0065u0303,ẽ,,,jensen1984a,ẽ
8283,WayampiAJ,o_u006F,o,,,jensen1984a,o
8284,WayampiAJ,a_u0061,a,,,jensen1984a,a
8285,WayampiAJ,a_u0061u0303,ã,,,jensen1984a,ã
8286,WayampiAmp,p_u0070,p,,,jensen1984a,p
8287,WayampiAmp,t_u0074,t,,,jensen1984a,t
8288,WayampiAmp,k_u006B,k,,,jensen1984a,k
8289,WayampiAmp,kw_u006Bu02B7,kʷ,,,jensen1984a,kʷ
8290,WayampiAmp,_u0294,ʔ,,,jensen1984a,ʔ
8291,WayampiAmp,b_u03B2,β,,,jensen1984a,β
8292,WayampiAmp,s_u0073,s,,,jensen1984a,s
8293,WayampiAmp,m_u006D,m,,,jensen1984a,m
8294,WayampiAmp,n_u006E,n,,,jensen1984a,n
8295,WayampiAmp,ng_u014B,ŋ,,,jensen1984a,ŋ
8296,WayampiAmp,ngw_u014Bu02B7,ŋʷ,,,jensen1984a,ŋʷ
8297,WayampiAmp,j_u006A,j,,,jensen1984a,j
8298,WayampiAmp,w_u0077,w,,,jensen1984a,w
8299,WayampiAmp,r_u027E,ɾ,,,jensen1984a,ɾ
8300,WayampiAmp,i_u0069,i,,,jensen1984a,i
8301,WayampiAmp,i_u0069u0303,ĩ,,,jensen1984a,ĩ
8302,WayampiAmp,i_u0268,ɨ,,,jensen1984a,ɨ
8303,WayampiAmp,i_u0268u0303,ɨ̃,,,jensen1984a,ɨ̃
8304,WayampiAmp,u_u0075,u,,,jensen1984a,u
8305,WayampiAmp,u_u0075u0303,ũ,,,jensen1984a,ũ
8306,WayampiAmp,e_u0065,e,,,jensen1984a,e
8307,WayampiAmp,e_u0065u0303,ẽ,,,jensen1984a,ẽ
8308,WayampiAmp,o_u006F,o,,,jensen1984a,o
8309,WayampiAmp,o_u006Fu0303,õ,,,jensen1984a,õ
8310,WayampiAmp,a_u0061,a,,,jensen1984a,a
